1618295942.847235739		0.00		-0.00		0.00		9.80		0.03		0.09		
1618295942.857231585		-0.00		-0.00		0.00		9.83		0.01		0.10		
1618295942.867204628		0.00		-0.00		0.00		9.83		-0.03		0.17		
1618295942.877253814		0.00		-0.00		0.00		9.82		-0.01		0.16		
1618295942.887226226		0.29		-0.29		16.26		-2.82		37.14		14.29		
1618295942.897210250		0.00		0.00		0.00		9.83		-0.02		0.13		
1618295942.907209192		0.00		-0.00		0.00		9.81		0.02		0.11		
1618295942.917224685		0.00		0.00		0.00		9.82		-0.04		0.18		
1618295942.927200263		-0.00		0.00		-0.00		9.79		0.03		0.10		
1618295942.937200557		-0.00		0.00		0.00		9.80		-0.02		0.16		
1618295942.947195351		0.00		0.00		0.00		9.83		-0.03		0.16		
1618295942.957208911		0.00		-0.00		0.00		9.81		-0.01		0.13		
1618295942.967236646		0.00		-0.00		0.00		9.83		-0.03		0.19		
1618295942.977196996		0.00		-0.00		0.00		9.82		-0.02		0.15		
1618295942.987209934		0.00		0.00		0.00		9.80		0.02		0.09		
1618295942.997240015		0.00		0.00		0.00		9.80		0.04		0.08		
1618295943.007191848		0.00		0.00		0.00		9.82		-0.02		0.18		
1618295943.017200879		0.00		-0.00		0.00		9.83		-0.01		0.15		
1618295943.027189201		0.00		-0.00		0.00		9.83		-0.04		0.13		
1618295943.037190707		0.00		0.00		0.00		9.80		-0.04		0.17		
1618295943.047189008		0.00		0.00		0.00		9.86		-0.02		0.17		
1618295943.057197408		0.00		0.00		0.00		9.79		0.02		0.10		
1618295943.067193003		0.00		-0.00		0.00		9.81		0.03		0.07		
1618295943.077193027		0.00		-0.00		0.00		9.82		-0.02		0.12		
1618295943.087193332		0.00		0.00		0.00		9.80		0.01		0.13		
1618295943.097195569		0.00		-0.00		0.00		9.83		-0.02		0.18		
1618295943.107219809		0.00		-0.00		0.00		9.83		-0.02		0.15		
1618295943.117282720		0.00		0.00		0.00		9.81		-0.03		0.16		
1618295943.127199448		-0.00		0.00		0.00		9.80		0.00		0.15		
1618295943.137239036		0.00		0.00		0.00		9.81		0.00		0.13		
1618295943.147213803		0.00		0.00		0.00		9.79		0.01		0.11		
1618295943.157208767		0.15		0.00		16.41		0.03		34.29		20.00		
1618295943.167232996		0.00		0.00		0.00		9.81		-0.01		0.13		
1618295943.177192595		0.00		-0.00		0.00		9.81		0.00		0.13		
1618295943.187237632		0.00		-0.00		0.00		9.82		-0.02		0.17		
1618295943.197210716		0.00		-0.15		16.99		-8.54		45.71		20.00		
1618295943.207202094		0.00		-0.00		0.00		9.80		0.00		0.13		
1618295943.217197479		0.00		0.00		0.00		9.82		-0.02		0.15		
1618295943.227210587		0.29		-0.15		16.55		5.75		31.43		14.29		
1618295943.237200542		0.00		0.00		0.00		9.82		-0.02		0.17		
1618295943.247218520		0.00		0.00		0.00		9.80		0.01		0.12		
1618295943.257236297		0.15		0.00		16.41		-2.82		34.28		20.00		
1618295943.267206094		0.00		0.00		0.00		9.81		0.02		0.11		
1618295943.277217779		0.00		0.00		0.00		9.81		0.04		0.10		
1618295943.287212764		0.00		-0.00		0.00		9.80		0.02		0.10		
1618295943.297210384		0.00		-0.00		0.00		9.80		0.02		0.10		
1618295943.307225315		0.15		0.00		16.55		-11.40		51.42		14.29		
1618295943.317225489		0.00		0.00		0.00		9.83		-0.03		0.16		
1618295943.327216356		0.00		0.00		0.00		9.83		0.00		0.12		
1618295943.337213505		0.00		0.00		0.00		9.82		-0.01		0.13		
1618295943.347215372		0.00		-0.00		0.00		9.80		0.02		0.11		
1618295943.357211348		0.00		-0.00		-0.00		9.81		-0.01		0.15		
1618295943.367212103		0.00		-0.00		0.00		9.80		0.03		0.09		
1618295943.377238306		0.00		-0.00		0.00		9.80		0.04		0.10		
1618295943.387204447		0.00		0.00		0.00		9.80		0.00		0.13		
1618295943.397200322		0.00		-0.00		0.00		9.81		0.01		0.11		
1618295943.407206137		0.00		-0.00		0.00		9.84		-0.01		0.16		
1618295943.417221330		-0.15		0.15		16.55		-2.82		37.14		20.00		
1618295943.427225140		0.00		0.00		0.00		9.83		-0.02		0.16		
1618295943.437254670		0.00		-0.00		-0.00		9.81		0.01		0.13		
1618295943.447204901		0.00		-0.00		0.00		9.83		-0.02		0.15		
1618295943.457201748		0.00		0.00		0.00		9.83		-0.01		0.12		
1618295943.467232149		0.00		0.15		16.26		11.46		28.58		14.29		
1618295943.477191697		0.00		-0.00		0.00		9.82		-0.03		0.17		
1618295943.487231455		0.00		0.00		16.41		0.03		34.29		14.29		
1618295943.497233994		0.00		-0.00		0.00		9.79		0.01		0.10		
1618295943.507217958		-0.00		-0.00		0.00		9.81		0.00		0.12		
1618295943.517205678		-0.00		0.00		0.00		9.80		0.02		0.10		
1618295943.527226762		-0.00		-0.00		0.00		9.81		0.00		0.12		
1618295943.537200106		0.00		0.00		0.00		9.83		-0.01		0.12		
1618295943.547212533		0.00		-0.00		0.00		9.77		0.04		0.09		
1618295943.557208960		0.00		0.00		-0.00		9.78		0.06		0.10		
1618295943.567230034		0.00		0.00		0.00		9.82		-0.01		0.16		
1618295943.577204038		-0.00		0.00		0.00		9.83		-0.06		0.17		
1618295943.587196699		-0.00		0.00		0.00		9.81		0.02		0.11		
1618295943.597197594		0.00		0.00		0.00		9.82		0.03		0.11		
1618295943.607201265		0.00		0.00		0.00		9.82		0.00		0.13		
1618295943.617204665		-0.00		0.00		0.00		9.82		-0.01		0.13		
1618295943.627195622		0.00		-0.00		0.00		9.80		0.02		0.10		
1618295943.637200965		0.00		0.00		0.00		9.81		0.02		0.13		
1618295943.647207261		-0.00		-0.00		0.00		9.80		-0.01		0.17		
1618295943.657220700		-0.15		0.15		16.41		2.89		28.58		20.00		
1618295943.667211416		-0.00		0.00		0.00		9.83		-0.04		0.16		
1618295943.677208906		0.00		-0.00		0.00		9.82		0.01		0.12		
1618295943.687208158		0.00		0.00		0.00		9.82		-0.01		0.17		
1618295943.697208392		-0.00		-0.00		0.00		9.81		0.02		0.15		
1618295943.707228825		0.00		-0.00		0.00		9.81		-0.04		0.16		
1618295943.717202529		0.00		0.00		0.00		9.84		-0.02		0.13		
1618295943.727216218		0.29		-0.15		16.41		2.89		37.15		14.29		
1618295943.737216082		0.00		0.00		0.00		9.83		-0.01		0.15		
1618295943.747213781		0.00		-0.00		0.00		9.81		0.03		0.09		
1618295943.757208575		0.00		0.00		0.00		9.83		-0.02		0.16		
1618295943.767208499		0.00		0.00		0.00		9.83		-0.01		0.12		
1618295943.777197803		-0.00		-0.00		0.00		9.82		0.01		0.13		
1618295943.787188028		0.00		0.00		0.00		9.81		-0.03		0.19		
1618295943.797197871		0.15		0.00		16.85		5.75		22.86		20.00		
1618295943.807189359		0.00		0.00		0.00		9.83		-0.01		0.13		
1618295943.817191987		0.00		-0.00		-0.00		9.82		-0.03		0.17		
1618295943.827163408		-0.00		-0.00		0.00		9.81		0.02		0.13		
1618295943.837233272		0.00		-0.00		0.00		9.81		0.00		0.13		
1618295943.847216415		0.00		0.00		0.00		9.82		-0.01		0.15		
1618295943.857225596		0.00		0.00		0.00		9.84		-0.06		0.17		
1618295943.867230108		0.00		0.00		0.00		9.80		0.00		0.15		
1618295943.877224421		0.00		-0.00		0.00		9.81		-0.03		0.20		
1618295943.887222551		-0.00		0.44		16.55		0.03		28.58		14.29		
1618295943.897212216		0.00		-0.00		0.00		9.81		0.00		0.09		
1618295943.907212029		-0.00		0.00		0.00		9.81		0.01		0.10		
1618295943.917282766		-0.00		0.00		0.00		9.81		0.01		0.16		
1618295943.927208471		0.00		-0.00		0.00		9.80		0.01		0.15		
1618295943.937196051		0.00		-0.00		0.00		9.83		-0.02		0.16		
1618295943.947225580		0.00		-0.00		0.00		9.80		-0.03		0.13		
1618295943.957244469		0.00		0.00		0.00		9.82		0.00		0.11		
1618295943.967205841		-0.00		0.00		0.00		9.80		-0.02		0.20		
1618295943.977209020		0.00		0.00		0.00		9.80		-0.04		0.19		
1618295943.987212240		0.00		-0.00		0.00		9.82		-0.03		0.15		
1618295943.997228795		0.00		-0.00		0.00		9.81		0.00		0.10		
1618295944.007214562		-0.00		-0.00		0.00		9.84		0.00		0.15		
1618295944.017215257		0.00		-0.00		0.00		9.78		0.03		0.12		
1618295944.027195093		0.00		-0.00		0.00		9.81		0.03		0.12		
1618295944.037193194		0.00		0.00		0.00		9.81		0.02		0.09		
1618295944.047197996		0.00		-0.00		0.00		9.79		0.02		0.11		
1618295944.057220573		0.00		0.00		0.00		9.79		0.02		0.15		
1618295944.067189417		0.00		-0.00		0.00		9.82		0.01		0.15		
1618295944.077201524		0.00		-0.00		0.00		9.82		-0.01		0.13		
1618295944.087204403		0.00		0.00		0.00		9.83		-0.01		0.12		
1618295944.097222952		0.00		-0.00		0.00		9.81		0.01		0.13		
1618295944.107214049		0.00		0.00		0.00		9.81		0.01		0.13		
1618295944.117214153		-0.00		-0.00		0.00		9.83		0.01		0.11		
1618295944.127221581		-0.00		0.00		0.00		9.82		-0.03		0.15		
1618295944.137212988		-0.00		0.00		0.00		9.81		0.04		0.10		
1618295944.147207121		-0.00		-0.00		0.00		9.79		0.02		0.13		
1618295944.157202266		0.00		0.00		0.00		9.81		0.02		0.11		
1618295944.167223209		-0.00		-0.00		0.00		9.83		-0.04		0.19		
1618295944.177225878		0.00		0.00		0.00		9.82		0.00		0.12		
1618295944.187247422		0.00		-0.15		16.11		8.61		28.58		14.29		
1618295944.197198424		-0.00		-0.00		0.00		9.83		-0.01		0.16		
1618295944.207200652		0.00		0.00		0.00		9.80		0.06		0.08		
1618295944.217215643		0.00		-0.00		0.00		9.81		-0.01		0.12		
1618295944.227215968		0.00		0.00		0.00		9.80		0.00		0.13		
1618295944.237203408		0.00		-0.00		0.00		9.81		0.00		0.12		
1618295944.247203382		-0.00		-0.00		0.00		9.81		-0.01		0.13		
1618295944.257229865		0.00		0.00		0.00		9.82		0.03		0.10		
1618295944.267196426		0.00		0.00		0.00		9.82		0.01		0.12		
1618295944.277208352		0.00		0.00		0.00		9.79		0.03		0.10		
1618295944.287209298		0.00		0.00		0.00		9.80		0.01		0.11		
1618295944.297206988		0.00		-0.00		0.00		9.82		-0.01		0.15		
1618295944.307220957		-0.00		0.00		0.00		9.80		0.04		0.10		
1618295944.317202807		0.00		-0.00		0.00		9.82		-0.01		0.13		
1618295944.327223930		0.00		0.00		0.00		9.82		-0.03		0.16		
1618295944.337218334		0.00		-0.00		0.00		9.83		-0.01		0.16		
1618295944.347220462		0.00		-0.00		-0.00		9.81		-0.01		0.16		
1618295944.357232528		0.00		0.00		0.00		9.80		0.04		0.10		
1618295944.367198538		-0.00		0.00		0.00		9.82		-0.01		0.15		
1618295944.377219672		-0.00		0.00		0.00		9.81		0.03		0.11		
1618295944.387199438		0.00		0.00		0.00		9.82		-0.02		0.18		
1618295944.397208919		0.00		-0.00		0.00		9.80		0.00		0.13		
1618295944.407207901		0.00		0.00		0.00		9.82		-0.04		0.17		
1618295944.417216150		0.00		-0.00		0.00		9.82		-0.01		0.16		
1618295944.427214381		0.00		0.00		0.00		9.78		0.01		0.12		
1618295944.437234272		0.00		-0.00		0.00		9.82		0.01		0.10		
1618295944.447208227		-0.00		0.00		0.00		9.81		0.00		0.12		
1618295944.457204413		0.00		0.00		0.00		9.82		0.00		0.12		
1618295944.467207643		0.00		-0.00		0.00		9.81		0.01		0.11		
1618295944.477206535		0.00		0.00		0.00		9.82		0.00		0.13		
1618295944.487203713		0.00		-0.00		0.00		9.83		-0.02		0.15		
1618295944.497204418		0.00		-0.00		0.00		9.81		0.01		0.15		
1618295944.507211515		-0.00		-0.00		0.00		9.80		0.01		0.13		
1618295944.517205498		0.00		0.00		0.00		9.82		0.01		0.12		
1618295944.527201474		0.00		0.00		0.00		9.82		0.01		0.12		
1618295944.537206447		0.00		-0.00		0.00		9.82		-0.02		0.16		
1618295944.547231899		0.00		-0.00		0.00		9.84		-0.04		0.20		
1618295944.557216384		0.00		0.00		0.00		9.81		0.02		0.11		
1618295944.567253116		0.29		0.15		16.26		-11.40		45.71		14.29		
1618295944.577243582		0.00		0.00		0.00		9.80		0.01		0.11		
1618295944.587211195		0.00		0.00		-0.00		9.82		0.00		0.16		
1618295944.597245092		0.15		0.29		16.41		-5.68		39.99		20.00		
1618295944.607224348		0.00		0.00		0.00		9.81		0.02		0.11		
1618295944.617202650		0.00		0.00		0.00		9.82		-0.02		0.15		
1618295944.627215468		-0.00		0.00		0.00		9.83		-0.02		0.16		
1618295944.637221203		0.00		-0.00		0.00		9.82		-0.06		0.18		
1618295944.647256743		0.00		0.00		15.97		0.03		31.43		14.29		
1618295944.657195783		0.00		0.00		0.00		9.81		0.02		0.15		
1618295944.667216064		0.00		-0.00		0.00		9.82		0.02		0.11		
1618295944.677197523		0.00		-0.00		0.00		9.84		-0.02		0.15		
1618295944.687234366		0.00		-0.00		0.00		9.83		-0.02		0.17		
1618295944.697212018		0.00		0.00		0.00		9.80		0.01		0.11		
1618295944.707257647		0.00		-0.00		0.00		9.79		0.04		0.10		
1618295944.717198290		0.00		-0.00		0.00		9.81		0.01		0.11		
1618295944.727224503		0.00		0.00		0.00		9.81		-0.01		0.13		
1618295944.737208066		0.00		-0.00		0.00		9.83		-0.03		0.18		
1618295944.747206677		0.00		-0.00		0.00		9.82		-0.01		0.15		
1618295944.757213283		0.00		0.00		0.00		9.80		0.02		0.10		
1618295944.767205252		-0.00		-0.00		0.00		9.81		0.03		0.08		
1618295944.777206267		0.00		0.00		0.00		9.82		-0.02		0.15		
1618295944.787200711		0.00		-0.00		0.00		9.81		0.00		0.11		
1618295944.797198871		0.00		0.00		0.00		9.81		0.01		0.12		
1618295944.807216067		0.00		0.00		0.00		9.81		-0.01		0.15		
1618295944.817228675		0.00		-0.00		0.00		9.83		-0.03		0.16		
1618295944.827213299		0.00		0.00		-0.00		9.79		-0.01		0.16		
1618295944.837207733		0.00		-0.00		0.00		9.81		0.00		0.12		
1618295944.847207586		0.00		0.00		0.00		9.80		0.02		0.11		
1618295944.857224011		0.00		-0.00		0.00		9.80		0.00		0.13		
1618295944.867198587		-0.00		-0.00		0.00		9.81		0.01		0.11		
1618295944.877246851		0.00		0.00		0.00		9.83		-0.01		0.15		
1618295944.887214114		0.00		-0.00		0.00		9.82		-0.02		0.15		
1618295944.897238583		-0.00		0.00		0.00		9.83		-0.02		0.16		
1618295944.907194515		0.00		-0.00		0.00		9.81		0.02		0.15		
1618295944.917205068		0.00		-0.00		0.00		9.81		-0.02		0.15		
1618295944.927226492		0.00		0.00		16.55		-2.82		37.14		14.29		
1618295944.937210336		-0.00		-0.00		0.00		9.83		-0.01		0.15		
1618295944.947202916		0.00		0.00		0.00		9.79		0.00		0.15		
1618295944.957205604		0.00		-0.00		0.00		9.82		0.01		0.11		
1618295944.967206680		0.00		-0.00		0.00		9.79		0.04		0.09		
1618295944.977215110		0.00		0.00		0.00		9.82		0.01		0.11		
1618295944.987213100		0.00		-0.00		0.00		9.81		0.02		0.13		
1618295944.997211651		0.00		-0.00		0.00		9.82		-0.01		0.13		
1618295945.007202056		0.00		-0.00		0.00		9.78		0.04		0.10		
1618295945.017217639		0.00		-0.00		0.00		9.82		0.00		0.12		
1618295945.027230447		0.00		0.00		0.00		9.81		0.02		0.11		
1618295945.037228387		0.00		-0.00		0.00		9.80		0.02		0.13		
1618295945.047218853		0.00		0.29		16.41		5.75		22.86		14.29		
1618295945.057203017		0.00		-0.00		0.00		9.82		-0.01		0.13		
1618295945.067205014		0.00		0.00		-0.00		9.81		-0.02		0.18		
1618295945.077234363		0.00		0.15		16.26		-5.68		42.85		20.00		
1618295945.087204771		-0.00		-0.00		0.00		9.82		0.01		0.13		
1618295945.097197612		0.00		-0.00		0.00		9.78		0.01		0.13		
1618295945.107215960		0.00		-0.00		0.00		9.82		-0.01		0.16		
1618295945.117219340		0.00		-0.00		0.00		9.81		-0.01		0.17		
1618295945.127213964		0.00		0.00		0.00		9.83		-0.04		0.15		
1618295945.137236420		0.00		0.00		0.00		9.79		0.01		0.13		
1618295945.147213090		-0.00		-0.00		0.00		9.79		0.06		0.09		
1618295945.157211751		-0.00		-0.00		0.00		9.83		-0.03		0.17		
1618295945.167200093		-0.00		-0.00		0.00		9.82		-0.02		0.16		
1618295945.177195167		0.00		0.00		0.00		9.81		0.00		0.13		
1618295945.187213074		0.00		-0.00		0.00		9.81		0.00		0.15		
1618295945.197211275		-0.00		0.00		0.00		9.81		0.03		0.11		
1618295945.207239201		0.00		-0.00		0.00		9.79		0.03		0.11		
1618295945.217200111		0.00		-0.00		0.00		9.79		0.06		0.08		
1618295945.227208902		0.00		-0.00		0.00		9.82		0.01		0.13		
1618295945.237231187		0.00		-0.00		0.00		9.81		0.01		0.12		
1618295945.247216914		0.00		0.00		0.00		9.84		-0.02		0.15		
1618295945.257219393		0.00		-0.00		0.00		9.83		-0.02		0.16		
1618295945.267220088		0.00		0.00		0.00		9.81		0.00		0.15		
1618295945.277217937		0.00		-0.00		0.00		9.79		0.02		0.15		
1618295945.287221097		0.00		-0.00		0.00		9.81		0.01		0.12		
1618295945.297213907		0.00		-0.00		0.00		9.81		0.02		0.12		
1618295945.307237676		0.00		-0.00		0.00		9.82		-0.04		0.17		
1618295945.317218303		0.00		-0.00		0.00		9.81		-0.03		0.18		
1618295945.327229317		0.00		-0.00		-0.00		9.84		0.03		0.12		
1618295945.337204254		0.00		-0.00		0.00		9.80		-0.01		0.12		
1618295945.347218705		0.00		0.00		0.00		9.79		0.02		0.11		
1618295945.357224690		0.00		-0.00		0.00		9.83		-0.02		0.17		
1618295945.367219324		0.00		0.00		0.00		9.81		-0.03		0.18		
1618295945.377230679		0.00		0.44		16.26		-5.68		42.85		20.00		
1618295945.387226104		0.00		-0.00		0.00		9.80		0.04		0.09		
1618295945.397209126		0.00		0.00		-0.00		9.82		0.03		0.10		
1618295945.407234527		0.15		0.15		16.11		8.61		22.86		14.29		
1618295945.417201569		0.00		0.00		0.00		9.79		0.03		0.12		
1618295945.427221981		0.00		-0.00		0.00		9.80		0.03		0.11		
1618295945.437206035		0.00		0.00		0.00		9.80		0.01		0.12		
1618295945.447212381		0.00		0.00		0.00		9.80		0.01		0.11		
1618295945.457219448		0.00		-0.00		0.00		9.81		-0.03		0.16		
1618295945.467253485		0.00		-0.00		0.00		9.80		0.02		0.12		
1618295945.477196552		0.00		0.00		0.00		9.81		0.00		0.13		
1618295945.487202808		0.00		0.15		16.99		-17.11		45.71		14.29		
1618295945.497200357		0.15		0.15		16.41		-2.82		45.71		20.00		
1618295945.507194550		0.00		-0.00		0.00		9.82		0.00		0.16		
1618295945.517203059		-0.15		0.29		16.99		-8.54		42.85		20.00		
1618295945.527207632		0.00		0.00		0.00		9.81		0.01		0.13		
1618295945.537206443		-0.00		0.00		-0.00		9.80		-0.01		0.15		
1618295945.547205786		0.00		0.00		0.00		9.82		0.04		0.10		
1618295945.557198856		0.00		-0.00		0.00		9.80		0.01		0.12		
1618295945.567232082		0.00		0.00		0.00		9.80		0.03		0.10		
1618295945.577217599		0.29		-0.15		16.41		5.75		22.86		20.00		
1618295945.587226009		0.00		-0.00		0.00		9.82		0.03		0.11		
1618295945.597215142		0.00		0.00		0.00		9.82		-0.01		0.18		
1618295945.607220065		-0.00		-0.00		0.00		9.80		0.00		0.11		
1618295945.617227473		0.00		0.00		0.00		9.83		-0.04		0.20		
1618295945.627210454		0.00		-0.00		0.00		9.82		-0.01		0.16		
1618295945.637205759		0.00		0.00		0.00		9.79		0.02		0.11		
1618295945.647325257		0.00		0.29		16.41		-8.54		39.99		14.29		
1618295945.657220795		0.00		-0.00		0.00		9.82		-0.01		0.12		
1618295945.667235947		0.00		0.00		0.00		9.82		-0.03		0.18		
1618295945.677219450		-0.00		-0.00		0.00		9.82		-0.01		0.13		
1618295945.687221738		0.00		0.00		0.00		9.80		0.03		0.11		
1618295945.697210641		0.00		0.00		0.00		9.82		-0.02		0.15		
1618295945.707231674		0.00		0.00		16.26		-2.82		39.99		14.29		
1618295945.717202724		0.00		0.00		0.00		9.80		0.03		0.13		
1618295945.727226482		-0.00		-0.00		0.00		9.80		0.03		0.10		
1618295945.737210626		-0.00		-0.00		0.00		9.81		0.01		0.11		
1618295945.747222943		0.00		-0.00		-0.00		9.81		-0.01		0.16		
1618295945.757216885		0.00		0.00		16.41		5.75		28.58		20.00		
1618295945.767216318		0.00		0.00		0.00		9.82		0.00		0.13		
1618295945.777214017		0.00		-0.00		0.00		9.78		0.03		0.10		
1618295945.787226524		0.00		0.00		0.00		9.80		0.03		0.13		
1618295945.797230275		0.00		0.00		-0.00		9.81		-0.01		0.17		
1618295945.807204270		0.15		0.29		16.55		-5.68		39.99		14.29		
1618295945.817246754		0.00		0.00		0.00		9.81		0.00		0.11		
1618295945.827206512		0.00		0.00		0.00		9.82		-0.02		0.18		
1618295945.837198050		0.00		0.00		0.00		9.82		-0.03		0.18		
1618295945.847210306		0.00		-0.00		0.00		9.80		-0.01		0.13		
1618295945.857214698		0.00		0.00		0.00		9.84		-0.02		0.15		
1618295945.867234990		0.00		0.15		16.70		-8.54		48.57		14.29		
1618295945.877229383		-0.15		0.29		16.70		-2.82		39.99		20.00		
1618295945.887261828		0.00		0.29		16.70		-5.68		37.14		14.29		
1618295945.897202480		0.00		-0.00		0.00		9.80		0.02		0.12		
1618295945.907209507		0.00		-0.00		0.00		9.82		0.02		0.12		
1618295945.917247482		0.00		0.00		0.00		9.81		0.04		0.10		
1618295945.927205137		0.00		-0.00		0.00		9.81		-0.01		0.16		
1618295945.937225629		-0.15		0.44		16.26		0.03		34.29		20.00		
1618295945.947202279		0.00		-0.00		0.00		9.82		-0.02		0.17		
1618295945.957219785		0.00		0.00		0.00		9.82		-0.02		0.18		
1618295945.967195744		0.00		-0.00		0.00		9.83		0.01		0.11		
1618295945.977203182		0.00		-0.00		0.00		9.84		-0.03		0.17		
1618295945.987231959		-0.00		0.00		0.00		9.79		0.02		0.12		
1618295945.997209010		-0.00		-0.00		0.00		9.81		-0.01		0.16		
1618295946.007217510		0.00		-0.00		0.00		9.83		-0.03		0.18		
1618295946.017215279		0.00		-0.00		0.00		9.82		0.02		0.11		
1618295946.027218389		0.00		-0.00		0.00		9.80		0.01		0.13		
1618295946.037218643		-0.00		0.00		0.00		9.81		-0.02		0.17		
1618295946.047199460		0.00		-0.00		0.00		9.82		0.00		0.16		
1618295946.057193694		0.00		-0.00		0.00		9.80		0.00		0.11		
1618295946.067207924		0.00		0.00		0.00		9.81		0.02		0.11		
1618295946.077216284		0.00		-0.00		0.00		9.82		-0.02		0.16		
1618295946.087208793		-0.00		-0.00		0.00		9.83		-0.03		0.17		
1618295946.097200040		0.00		-0.00		-0.00		9.79		0.04		0.10		
1618295946.107197229		0.00		-0.00		0.00		9.80		0.01		0.13		
1618295946.117210156		0.00		-0.00		0.00		9.78		0.04		0.08		
1618295946.127213977		0.00		-0.00		0.00		9.78		0.01		0.11		
1618295946.137201037		0.00		0.00		-0.00		9.81		0.03		0.10		
1618295946.147216289		0.15		0.15		16.41		-5.68		39.99		14.29		
1618295946.157204200		0.00		0.00		0.00		9.82		-0.01		0.15		
1618295946.167202461		0.00		-0.00		0.00		9.82		-0.03		0.19		
1618295946.177231840		-0.00		-0.00		0.00		9.79		0.01		0.12		
1618295946.187210273		0.00		-0.15		16.85		2.89		31.43		14.29		
1618295946.197195880		0.00		-0.00		0.00		9.79		0.02		0.11		
1618295946.208467076		0.00		0.00		-0.00		9.83		0.00		0.13		
1618295946.217209212		0.00		-0.00		0.00		9.82		0.03		0.10		
1618295946.227209296		0.00		0.00		0.00		9.82		0.02		0.11		
1618295946.237208538		-0.00		0.00		0.00		9.80		0.01		0.12		
1618295946.247206518		0.00		-0.00		0.00		9.83		0.00		0.16		
1618295946.257215208		-0.00		0.00		0.00		9.78		0.01		0.12		
1618295946.267230851		0.00		-0.00		0.00		9.82		0.00		0.16		
1618295946.277204095		0.00		0.00		0.00		9.83		-0.02		0.18		
1618295946.287204299		0.00		-0.00		0.00		9.78		0.03		0.10		
1618295946.297205394		0.00		-0.00		0.00		9.81		-0.01		0.17		
1618295946.307200168		0.00		0.00		0.00		9.81		0.01		0.13		
1618295946.317214278		-0.00		-0.00		0.00		9.80		0.02		0.10		
1618295946.327201348		0.00		0.00		0.00		9.82		-0.02		0.18		
1618295946.337210889		0.00		0.00		0.00		9.81		0.00		0.13		
1618295946.347233816		-0.00		-0.00		0.00		9.83		-0.04		0.17		
1618295946.357201930		0.00		0.00		0.00		9.80		-0.01		0.16		
1618295946.367197866		-0.00		-0.00		0.00		9.80		-0.01		0.16		
1618295946.377209672		0.00		0.00		0.00		9.80		0.00		0.15		
1618295946.387199637		-0.00		-0.00		-0.00		9.81		0.02		0.13		
1618295946.397213697		0.00		-0.00		-0.00		9.81		0.04		0.09		
1618295946.407225042		0.00		0.00		0.00		9.82		-0.02		0.16		
1618295946.417200470		0.00		-0.00		0.00		9.79		0.01		0.12		
1618295946.427192759		0.00		-0.00		0.00		9.81		-0.02		0.16		
1618295946.437234711		0.00		0.15		15.97		5.75		25.72		20.00		
1618295946.447217663		0.15		0.15		16.26		-5.68		45.71		14.29		
1618295946.457194694		0.00		-0.00		0.00		9.81		0.00		0.13		
1618295946.467193214		0.00		-0.00		-0.00		9.81		-0.02		0.17		
1618295946.477225669		-0.00		-0.00		-0.00		9.82		0.00		0.16		
1618295946.487224841		0.00		0.00		0.00		9.80		0.01		0.11		
1618295946.497193276		0.00		0.00		-0.00		9.80		0.00		0.12		
1618295946.507241289		0.00		0.00		-0.00		9.86		-0.04		0.18		
1618295946.517213341		0.00		-0.00		0.00		9.79		0.00		0.13		
1618295946.527195441		0.00		-0.00		0.00		9.82		-0.03		0.17		
1618295946.537224008		-0.00		0.00		0.00		9.81		0.01		0.13		
1618295946.547201920		0.00		-0.00		0.00		9.82		-0.02		0.16		
1618295946.557225699		0.00		0.00		0.00		9.80		0.01		0.12		
1618295946.567198121		-0.00		-0.00		0.00		9.83		-0.04		0.19		
1618295946.577222009		0.00		0.00		0.00		9.82		-0.02		0.17		
1618295946.587231160		0.00		0.00		0.00		9.81		-0.03		0.16		
1618295946.597231184		0.00		-0.00		0.00		9.81		-0.03		0.17		
1618295946.607215598		0.00		0.00		0.00		9.83		-0.01		0.16		
1618295946.617218438		0.15		0.15		16.41		-8.54		39.99		20.00		
1618295946.627244440		-0.15		0.29		16.70		-8.54		48.57		14.29		
1618295946.637221561		0.00		0.00		0.00		9.82		0.00		0.15		
1618295946.647194814		0.00		-0.00		0.00		9.81		-0.01		0.13		
1618295946.657225486		0.00		0.00		-0.00		9.80		0.01		0.12		
1618295946.667229858		0.00		-0.00		0.00		9.79		0.00		0.13		
1618295946.677210315		0.00		0.00		0.00		9.80		0.01		0.12		
1618295946.687236677		0.00		-0.00		0.00		9.79		0.01		0.15		
1618295946.697197949		0.00		-0.00		0.00		9.82		0.00		0.13		
1618295946.707243999		0.00		0.00		0.00		9.79		0.02		0.12		
1618295946.717236258		0.15		0.29		16.41		-2.82		37.14		20.00		
1618295946.727240059		-0.00		0.44		16.26		5.75		28.58		14.29		
1618295946.737244040		0.00		-0.00		-0.00		9.82		-0.03		0.16		
1618295946.747227803		0.00		-0.00		-0.00		9.80		0.02		0.10		
1618295946.757214632		0.00		0.00		0.00		9.80		-0.01		0.15		
1618295946.767228402		0.00		-0.00		0.00		9.82		0.00		0.16		
1618295946.777208768		0.00		-0.00		0.00		9.84		-0.03		0.18		
1618295946.787240341		0.00		-0.00		0.00		9.79		0.06		0.09		
1618295946.797222892		0.00		-0.00		0.00		9.81		-0.01		0.15		
1618295946.807202608		0.00		0.00		0.00		9.83		0.03		0.10		
